Year,Section,Team,Rank,Points,Season_Progress,Urgency_Score
2023,12,湘南ベルマーレ,14,11,0.3157894736842105,0.016620498614958446
2023,12,サガン鳥栖,15,11,0.3157894736842105,0.016620498614958446
2023,12,柏レイソル,16,11,0.3157894736842105,0.016620498614958446
2023,12,ガンバ大阪,17,7,0.3157894736842105,0.04986149584487534
2023,12,横浜ＦＣ,18,6,0.3157894736842105,0.09972299168975068
2023,13,ヴィッセル神戸,1,29,0.34210526315789475,0.11703601108033242
2023,13,横浜Ｆ・マリノス,2,24,0.34210526315789475,0.01950600184672207
2023,13,名古屋グランパス,3,23,0.34210526315789475,0.016719430154333203
2023,13,サンフレッチェ広島,3,23,0.34210526315789475,0.016719430154333203
2023,13,鹿島アントラーズ,5,22,0.34210526315789475,0.014629501385041552
2023,13,浦和レッズ,6,20,0.34210526315789475,0.011703601108033243
2023,13,セレッソ大阪,7,20,0.34210526315789475,0.011703601108033243
2023,13,北海道コンサドーレ札幌,8,19,0.34210526315789475,0.010639637370939311
2023,13,アビスパ福岡,9,19,0.34210526315789475,0.010639637370939311
2023,13,川崎フロンターレ,10,18,0.34210526315789475,0.009753000923361035
2023,13,ＦＣ東京,11,18,0.34210526315789475,0.009753000923361035
2023,13,アルビレックス新潟,12,16,0.34210526315789475,0.011703601108033243
2023,13,サガン鳥栖,13,15,0.34210526315789475,0.013004001231148046
2023,13,京都サンガF.C.,14,13,0.34210526315789475,0.016719430154333203
2023,13,湘南ベルマーレ,15,11,0.34210526315789475,0.023407202216066486
2023,13,柏レイソル,16,11,0.34210526315789475,0.023407202216066486
2023,13,横浜ＦＣ,17,9,0.34210526315789475,0.03901200369344414
2023,13,ガンバ大阪,18,7,0.34210526315789475,0.11703601108033242
2023,14,ヴィッセル神戸,1,30,0.3684210526315789,0.13573407202216065
2023,14,横浜Ｆ・マリノス,2,27,0.3684210526315789,0.03393351800554016
2023,14,名古屋グランパス,3,26,0.3684210526315789,0.027146814404432132
2023,14,鹿島アントラーズ,4,23,0.3684210526315789,0.01696675900277008
2023,14,サンフレッチェ広島,5,23,0.3684210526315789,0.01696675900277008
2023,14,セレッソ大阪,6,23,0.3684210526315789,0.01696675900277008
2023,14,北海道コンサドーレ札幌,7,22,0.3684210526315789,0.015081563558017848
2023,14,浦和レッズ,8,21,0.3684210526315789,0.013573407202216066
2023,14,アビスパ福岡,9,20,0.3684210526315789,0.012339461092923696
2023,14,ＦＣ東京,10,19,0.3684210526315789,0.011311172668513387
2023,14,川崎フロンターレ,11,18,0.3684210526315789,0.011311172668513387
2023,14,サガン鳥栖,12,18,0.3684210526315789,0.011311172668513387
2023,14,アルビレックス新潟,13,16,0.3684210526315789,0.013573407202216066
2023,14,京都サンガF.C.,14,13,0.3684210526315789,0.01939058171745152
2023,14,柏レイソル,15,12,0.3684210526315789,0.022622345337026773
2023,14,横浜ＦＣ,16,12,0.3684210526315789,0.022622345337026773
2023,14,湘南ベルマーレ,17,11,0.3684210526315789,0.027146814404432132
2023,14,ガンバ大阪,18,7,0.3684210526315789,0.13573407202216065
2023,15,ヴィッセル神戸,1,33,0.39473684210526316,0.15581717451523547
2023,15,横浜Ｆ・マリノス,2,30,0.39473684210526316,0.03895429362880887
2023,15,名古屋グランパス,3,29,0.39473684210526316,0.031163434903047096
2023,15,サンフレッチェ広島,4,26,0.39473684210526316,0.019477146814404434
2023,15,セレッソ大阪,5,26,0.39473684210526316,0.019477146814404434
2023,15,浦和レッズ,6,24,0.39473684210526316,0.015581717451523548
2023,15,鹿島アントラーズ,7,24,0.39473684210526316,0.015581717451523548
2023,15,北海道コンサドーレ札幌,8,22,0.39473684210526316,0.012984764542936289
2023,15,川崎フロンターレ,9,21,0.39473684210526316,0.012984764542936289
2023,15,アビスパ福岡,10,20,0.39473684210526316,0.014165197683203224
2023,15,ＦＣ東京,11,19,0.39473684210526316,0.015581717451523548
2023,15,サガン鳥栖,12,19,0.39473684210526316,0.015581717451523548
2023,15,アルビレックス新潟,13,16,0.39473684210526316,0.02225959635931935
2023,15,京都サンガF.C.,14,13,0.39473684210526316,0.03895429362880887
2023,15,柏レイソル,15,12,0.39473684210526316,0.051939058171745156
2023,15,横浜ＦＣ,16,12,0.39473684210526316,0.051939058171745156
2023,15,湘南ベルマーレ,17,11,0.39473684210526316,0.07790858725761773
2023,15,ガンバ大阪,18,10,0.39473684210526316,0.15581717451523547
2023,16,ヴィッセル神戸,1,33,0.42105263157894735,0.17728531855955676
2023,16,横浜Ｆ・マリノス,2,33,0.42105263157894735,0.17728531855955676
2023,16,名古屋グランパス,3,32,0.42105263157894735,0.08864265927977838
2023,16,サンフレッチェ広島,4,29,0.42105263157894735,0.03545706371191135
2023,16,浦和レッズ,5,28,0.42105263157894735,0.02954755309325946
2023,16,セレッソ大阪,6,26,0.42105263157894735,0.022160664819944595
2023,16,北海道コンサドーレ札幌,7,25,0.42105263157894735,0.01969836872883964
2023,16,鹿島アントラーズ,8,25,0.42105263157894735,0.01969836872883964
2023,16,サガン鳥栖,9,22,0.42105263157894735,0.016116847141777888
2023,16,川崎フロンターレ,10,21,0.42105263157894735,0.017728531855955677
2023,16,アビスパ福岡,11,20,0.42105263157894735,0.01969836872883964
2023,16,ＦＣ東京,12,19,0.42105263157894735,0.022160664819944595
2023,16,アルビレックス新潟,13,17,0.42105263157894735,0.02954755309325946
2023,16,京都サンガF.C.,14,13,0.42105263157894735,0.08864265927977838
2023,16,ガンバ大阪,15,13,0.42105263157894735,0.08864265927977838
2023,16,湘南ベルマーレ,16,12,0.42105263157894735,0.17728531855955676
2023,16,柏レイソル,17,12,0.42105263157894735,0.17728531855955676
2023,16,横浜ＦＣ,18,12,0.42105263157894735,0.17728531855955676
2023,17,横浜Ｆ・マリノス,1,36,0.4473684210526316,0.20013850415512466
2023,17,名古屋グランパス,2,35,0.4473684210526316,0.10006925207756233
2023,17,ヴィッセル神戸,3,33,0.4473684210526316,0.050034626038781164
2023,17,浦和レッズ,4,29,0.4473684210526316,0.025017313019390582
2023,17,サンフレッチェ広島,5,29,0.4473684210526316,0.025017313019390582
2023,17,セレッソ大阪,6,29,0.4473684210526316,0.025017313019390582
2023,17,鹿島アントラーズ,7,28,0.4473684210526316,0.022237611572791628
2023,17,北海道コンサドーレ札幌,8,26,0.4473684210526316,0.018194409468647695
2023,17,川崎フロンターレ,9,24,0.4473684210526316,0.015395269550394206
2023,17,サガン鳥栖,10,23,0.4473684210526316,0.01667820867959372
2023,17,アビスパ福岡,11,20,0.4473684210526316,0.022237611572791628
2023,17,ＦＣ東京,12,19,0.4473684210526316,0.025017313019390582
2023,17,アルビレックス新潟,13,17,0.4473684210526316,0.03335641735918744
2023,17,京都サンガF.C.,14,16,0.4473684210526316,0.040027700831024936
2023,17,ガンバ大阪,15,16,0.4473684210526316,0.040027700831024936
2023,17,横浜ＦＣ,16,13,0.4473684210526316,0.10006925207756233
2023,17,湘南ベルマーレ,17,12,0.4473684210526316,0.20013850415512466
2023,17,柏レイソル,18,12,0.4473684210526316,0.20013850415512466
2023,18,横浜Ｆ・マリノス,1,39,0.47368421052631576,0.22437673130193903
2023,18,ヴィッセル神戸,2,36,0.47368421052631576,0.056094182825484756
2023,18,名古屋グランパス,3,35,0.47368421052631576,0.044875346260387805
2023,18,セレッソ大阪,4,32,0.47368421052631576,0.028047091412742378
2023,18,浦和レッズ,5,30,0.47368421052631576,0.022437673130193903
2023,18,サンフレッチェ広島,6,29,0.47368421052631576,0.02039788466381264
2023,18,鹿島アントラーズ,7,28,0.47368421052631576,0.01869806094182825
2023,18,サガン鳥栖,8,26,0.47368421052631576,0.01602690937870993
2023,18,北海道コンサドーレ札幌,9,26,0.47368421052631576,0.01602690937870993
2023,18,川崎フロンターレ,10,25,0.47368421052631576,0.01602690937870993
2023,18,ＦＣ東京,11,22,0.47368421052631576,0.02039788466381264
2023,18,アビスパ福岡,12,20,0.47368421052631576,0.024930747922437668
2023,18,京都サンガF.C.,13,19,0.47368421052631576,0.028047091412742378
2023,18,ガンバ大阪,14,19,0.47368421052631576,0.028047091412742378
2023,18,アルビレックス新潟,15,18,0.47368421052631576,0.03205381875741986
2023,18,柏レイソル,16,13,0.47368421052631576,0.11218836565096951
2023,18,横浜ＦＣ,17,13,0.47368421052631576,0.11218836565096951
2023,18,湘南ベルマーレ,18,12,0.47368421052631576,0.22437673130193903
2023,19,横浜Ｆ・マリノス,1,42,0.5,0.25
2023,19,名古屋グランパス,2,38,0.5,0.05
2023,19,ヴィッセル神戸,3,37,0.5,0.041666666666666664
2023,19,浦和レッズ,4,36,0.5,0.03571428571428571
2023,19,セレッソ大阪,5,32,0.5,0.022727272727272728
2023,19,鹿島アントラーズ,6,29,0.5,0.017857142857142856
2023,19,サンフレッチェ広島,7,29,0.5,0.017857142857142856
2023,19,北海道コンサドーレ札幌,8,27,0.5,0.015625
2023,19,サガン鳥栖,9,26,0.5,0.016666666666666666
2023,19,川崎フロンターレ,10,25,0.5,0.017857142857142856
2023,19,ＦＣ東京,11,25,0.5,0.017857142857142856
2023,19,アビスパ福岡,12,23,0.5,0.020833333333333332
2023,19,アルビレックス新潟,13,21,0.5,0.025
2023,19,京都サンガF.C.,14,20,0.5,0.027777777777777776
2023,19,ガンバ大阪,15,20,0.5,0.027777777777777776
2023,19,横浜ＦＣ,16,14,0.5,0.08333333333333333
2023,19,柏レイソル,17,13,0.5,0.125
2023,19,湘南ベルマーレ,18,12,0.5,0.25
2023,20,横浜Ｆ・マリノス,1,43,0.5263157894736842,0.27700831024930744
2023,20,ヴィッセル神戸,2,40,0.5263157894736842,0.06925207756232686
2023,20,名古屋グランパス,3,39,0.5263157894736842,0.055401662049861494
2023,20,浦和レッズ,4,37,0.5263157894736842,0.03957261574990106
2023,20,セレッソ大阪,5,32,0.5263157894736842,0.02308402585410895
2023,20,鹿島アントラーズ,6,30,0.5263157894736842,0.01978630787495053
2023,20,サンフレッチェ広島,7,30,0.5263157894736842,0.01978630787495053
2023,20,サガン鳥栖,8,29,0.5263157894736842,0.018467220683287162
2023,20,川崎フロンターレ,9,28,0.5263157894736842,0.017313019390581715
2023,20,北海道コンサドーレ札幌,10,27,0.5263157894736842,0.018467220683287162
2023,20,ＦＣ東京,11,26,0.5263157894736842,0.01978630787495053
2023,20,アビスパ福岡,12,26,0.5263157894736842,0.01978630787495053
2023,20,ガンバ大阪,13,23,0.5263157894736842,0.02518257365902795
2023,20,アルビレックス新潟,14,21,0.5263157894736842,0.030778701138811936
2023,20,京都サンガF.C.,15,20,0.5263157894736842,0.03462603878116343
2023,20,柏レイソル,16,14,0.5263157894736842,0.13850415512465372
2023,20,横浜ＦＣ,17,14,0.5263157894736842,0.13850415512465372
2023,20,湘南ベルマーレ,18,13,0.5263157894736842,0.27700831024930744
2023,21,ヴィッセル神戸,1,43,0.5526315789473685,0.3054016620498616
2023,21,横浜Ｆ・マリノス,2,43,0.5526315789473685,0.3054016620498616
2023,21,名古屋グランパス,3,39,0.5526315789473685,0.06108033240997232
2023,21,浦和レッズ,4,37,0.5526315789473685,0.043628808864265935
2023,21,セレッソ大阪,5,35,0.5526315789473685,0.033933518005540175
2023,21,鹿島アントラーズ,6,33,0.5526315789473685,0.027763787459078326
2023,21,川崎フロンターレ,7,31,0.5526315789473685,0.023492435542297047
2023,21,サンフレッチェ広島,8,31,0.5526315789473685,0.023492435542297047
2023,21,サガン鳥栖,9,29,0.5526315789473685,0.020360110803324106
2023,21,アビスパ福岡,10,29,0.5526315789473685,0.020360110803324106
2023,21,北海道コンサドーレ札幌,11,27,0.5526315789473685,0.020360110803324106
2023,21,ＦＣ東京,12,26,0.5526315789473685,0.021814404432132967
2023,21,ガンバ大阪,13,26,0.5526315789473685,0.021814404432132967
2023,21,アルビレックス新潟,14,24,0.5526315789473685,0.02545013850415513
2023,21,京都サンガF.C.,15,23,0.5526315789473685,0.027763787459078326
2023,21,横浜ＦＣ,16,15,0.5526315789473685,0.10180055401662053
2023,21,柏レイソル,17,14,0.5526315789473685,0.1527008310249308
2023,21,湘南ベルマーレ,18,13,0.5526315789473685,0.3054016620498616
2023,22,ヴィッセル神戸,1,44,0.5789473684210527,0.33518005540166207
2023,22,横浜Ｆ・マリノス,2,44,0.5789473684210527,0.33518005540166207
2023,22,名古屋グランパス,3,42,0.5789473684210527,0.11172668513388735
2023,22,浦和レッズ,4,38,0.5789473684210527,0.04788286505738029
2023,22,鹿島アントラーズ,5,36,0.5789473684210527,0.03724222837796245
2023,22,セレッソ大阪,6,35,0.5789473684210527,0.03351800554016621
2023,22,川崎フロンターレ,7,32,0.5789473684210527,0.025783081184743237
2023,22,アビスパ福岡,8,32,0.5789473684210527,0.025783081184743237
2023,22,サンフレッチェ広島,9,31,0.5789473684210527,0.023941432528690146
2023,22,サガン鳥栖,10,29,0.5789473684210527,0.023941432528690146
2023,22,ＦＣ東京,11,29,0.5789473684210527,0.023941432528690146
2023,22,ガンバ大阪,12,29,0.5789473684210527,0.023941432528690146
2023,22,北海道コンサドーレ札幌,13,27,0.5789473684210527,0.027931671283471838
2023,22,アルビレックス新潟,14,24,0.5789473684210527,0.03724222837796245
2023,22,京都サンガF.C.,15,23,0.5789473684210527,0.04189750692520776
2023,22,横浜ＦＣ,16,18,0.5789473684210527,0.11172668513388735
2023,22,柏レイソル,17,17,0.5789473684210527,0.16759002770083103
2023,22,湘南ベルマーレ,18,16,0.5789473684210527,0.33518005540166207
2023,23,ヴィッセル神戸,1,47,0.6052631578947368,0.36634349030470914
2023,23,横浜Ｆ・マリノス,2,47,0.6052631578947368,0.36634349030470914
2023,23,名古屋グランパス,3,45,0.6052631578947368,0.12211449676823638
2023,23,浦和レッズ,4,38,0.6052631578947368,0.036634349030470914
2023,23,鹿島アントラーズ,5,36,0.6052631578947368,0.030528624192059095
2023,23,セレッソ大阪,6,36,0.6052631578947368,0.030528624192059095
2023,23,アビスパ福岡,7,35,0.6052631578947368,0.02818026848497763
2023,23,サンフレッチェ広島,8,34,0.6052631578947368,0.02616739216462208
2023,23,川崎フロンターレ,9,32,0.6052631578947368,0.02289646814404432
2023,23,ＦＣ東京,10,32,0.6052631578947368,0.02289646814404432
2023,23,サガン鳥栖,11,30,0.6052631578947368,0.02616739216462208
2023,23,ガンバ大阪,12,29,0.6052631578947368,0.02818026848497763
2023,23,北海道コンサドーレ札幌,13,28,0.6052631578947368,0.030528624192059095
2023,23,アルビレックス新潟,14,25,0.6052631578947368,0.04070483225607879
2023,23,京都サンガF.C.,15,23,0.6052631578947368,0.05233478432924416
2023,23,柏レイソル,16,18,0.6052631578947368,0.18317174515235457
2023,23,横浜ＦＣ,17,18,0.6052631578947368,0.18317174515235457
2023,23,湘南ベルマーレ,18,17,0.6052631578947368,0.36634349030470914
2023,24,横浜Ｆ・マリノス,1,50,0.631578947368421,0.39889196675900274
2023,24,ヴィッセル神戸,2,48,0.631578947368421,0.13296398891966757
2023,24,名古屋グランパス,3,45,0.631578947368421,0.06648199445983378
2023,24,浦和レッズ,4,41,0.631578947368421,0.039889196675900275
2023,24,鹿島アントラーズ,5,39,0.631578947368421,0.03324099722991689
2023,24,セレッソ大阪,6,39,0.631578947368421,0.03324099722991689
2023,24,サンフレッチェ広島,7,37,0.631578947368421,0.028492283339928766
2023,24,アビスパ福岡,8,35,0.631578947368421,0.02493074792243767
2023,24,川崎フロンターレ,9,32,0.631578947368421,0.02493074792243767
2023,24,ＦＣ東京,10,32,0.631578947368421,0.02493074792243767
2023,24,ガンバ大阪,11,32,0.631578947368421,0.02493074792243767
2023,24,サガン鳥栖,12,30,0.631578947368421,0.028492283339928766
2023,24,北海道コンサドーレ札幌,13,28,0.631578947368421,0.03324099722991689
2023,24,アルビレックス新潟,14,28,0.631578947368421,0.03324099722991689
2023,24,京都サンガF.C.,15,26,0.631578947368421,0.039889196675900275
2023,24,柏レイソル,16,19,0.631578947368421,0.13296398891966757
2023,24,横浜ＦＣ,17,18,0.631578947368421,0.19944598337950137
2023,24,湘南ベルマーレ,18,17,0.631578947368421,0.39889196675900274
2023,25,横浜Ｆ・マリノス,1,50,0.6578947368421053,0.432825484764543
2023,25,ヴィッセル神戸,2,49,0.6578947368421053,0.2164127423822715
2023,25,名古屋グランパス,3,45,0.6578947368421053,0.0721375807940905
2023,25,浦和レッズ,4,44,0.6578947368421053,0.06183221210922043
2023,25,鹿島アントラーズ,5,42,0.6578947368421053,0.048091720529393665
2023,25,セレッソ大阪,6,42,0.6578947368421053,0.048091720529393665
2023,25,サンフレッチェ広島,7,38,0.6578947368421053,0.03329426805881101
2023,25,アビスパ福岡,8,35,0.6578947368421053,0.02705159279778394
2023,25,川崎フロンターレ,9,33,0.6578947368421053,0.025460322633208413
2023,25,ＦＣ東京,10,33,0.6578947368421053,0.025460322633208413
2023,25,ガンバ大阪,11,33,0.6578947368421053,0.025460322633208413
2023,25,サガン鳥栖,12,31,0.6578947368421053,0.0288550323176362
2023,25,北海道コンサドーレ札幌,13,29,0.6578947368421053,0.03329426805881101
2023,25,京都サンガF.C.,14,29,0.6578947368421053,0.03329426805881101
2023,25,アルビレックス新潟,15,28,0.6578947368421053,0.03606879039704525
2023,25,横浜ＦＣ,16,21,0.6578947368421053,0.08656509695290861
2023,25,柏レイソル,17,20,0.6578947368421053,0.10820637119113576
2023,25,湘南ベルマーレ,18,17,0.6578947368421053,0.432825484764543
2023,26,ヴィッセル神戸,1,52,0.6842105263157895,0.46814404432132967
2023,26,横浜Ｆ・マリノス,2,50,0.6842105263157895,0.15604801477377656
2023,26,名古屋グランパス,3,46,0.6842105263157895,0.06687772061733281
2023,26,セレッソ大阪,4,45,0.6842105263157895,0.05851800554016621
2023,26,浦和レッズ,5,45,0.6842105263157895,0.05851800554016621
2023,26,鹿島アントラーズ,6,43,0.6842105263157895,0.04681440443213297
2023,26,サンフレッチェ広島,7,41,0.6842105263157895,0.03901200369344414
2023,26,アビスパ福岡,8,38,0.6842105263157895,0.03120960295475531
2023,26,川崎フロンターレ,9,33,0.6842105263157895,0.029259002770083104
2023,26,ＦＣ東京,10,33,0.6842105263157895,0.029259002770083104
2023,26,ガンバ大阪,11,33,0.6842105263157895,0.029259002770083104
2023,26,北海道コンサドーレ札幌,12,32,0.6842105263157895,0.03120960295475531
2023,26,サガン鳥栖,13,31,0.6842105263157895,0.033438860308666406
2023,26,京都サンガF.C.,14,29,0.6842105263157895,0.03901200369344414
2023,26,アルビレックス新潟,15,29,0.6842105263157895,0.03901200369344414
2023,26,柏レイソル,16,23,0.6842105263157895,0.07802400738688828
2023,26,横浜ＦＣ,17,22,0.6842105263157895,0.09362880886426594
2023,26,湘南ベルマーレ,18,18,0.6842105263157895,0.46814404432132967
2023,27,ヴィッセル神戸,1,52,0.7105263157894737,0.5048476454293629
2023,27,横浜Ｆ・マリノス,2,51,0.7105263157894737,0.25242382271468145
2023,27,鹿島アントラーズ,3,46,0.7105263157894737,0.0721210922041947
2023,27,浦和レッズ,4,46,0.7105263157894737,0.0721210922041947
2023,27,名古屋グランパス,5,46,0.7105263157894737,0.0721210922041947
2023,27,セレッソ大阪,6,45,0.7105263157894737,0.06310595567867036
2023,27,サンフレッチェ広島,7,44,0.7105263157894737,0.05609418282548476
2023,27,アビスパ福岡,8,41,0.7105263157894737,0.042070637119113574
2023,27,川崎フロンターレ,9,36,0.7105263157894737,0.03155297783933518
2023,27,ガンバ大阪,10,34,0.7105263157894737,0.03606054610209735
2023,27,ＦＣ東京,11,33,0.7105263157894737,0.038834434263797145
2023,27,サガン鳥栖,12,32,0.7105263157894737,0.042070637119113574
2023,27,北海道コンサドーレ札幌,13,32,0.7105263157894737,0.042070637119113574
2023,27,京都サンガF.C.,14,30,0.7105263157894737,0.050484764542936295
2023,27,アルビレックス新潟,15,30,0.7105263157894737,0.050484764542936295
2023,27,柏レイソル,16,26,0.7105263157894737,0.08414127423822715
2023,27,横浜ＦＣ,17,22,0.7105263157894737,0.25242382271468145
2023,27,湘南ベルマーレ,18,21,0.7105263157894737,0.5048476454293629
2023,28,ヴィッセル神戸,1,55,0.7368421052631579,0.5429362880886426
2023,28,横浜Ｆ・マリノス,2,54,0.7368421052631579,0.2714681440443213
2023,28,浦和レッズ,3,49,0.7368421052631579,0.07756232686980608
2023,28,名古屋グランパス,4,47,0.7368421052631579,0.06032625423207139
2023,28,鹿島アントラーズ,5,46,0.7368421052631579,0.054293628808864264
2023,28,セレッソ大阪,6,45,0.7368421052631579,0.049357844371694784
2023,28,サンフレッチェ広島,7,44,0.7368421052631579,0.045244690674053546
2023,28,アビスパ福岡,8,44,0.7368421052631579,0.045244690674053546
2023,28,川崎フロンターレ,9,39,0.7368421052631579,0.03193742871109662
2023,28,ＦＣ東京,10,36,0.7368421052631579,0.03393351800554016
2023,28,ガンバ大阪,11,34,0.7368421052631579,0.03878116343490304
2023,28,北海道コンサドーレ札幌,12,33,0.7368421052631579,0.04176432985297251
2023,28,京都サンガF.C.,13,33,0.7368421052631579,0.04176432985297251
2023,28,アルビレックス新潟,14,33,0.7368421052631579,0.04176432985297251
2023,28,サガン鳥栖,15,32,0.7368421052631579,0.045244690674053546
2023,28,柏レイソル,16,26,0.7368421052631579,0.09048938134810709
2023,28,横浜ＦＣ,17,22,0.7368421052631579,0.2714681440443213
2023,28,湘南ベルマーレ,18,21,0.7368421052631579,0.5429362880886426
2023,29,ヴィッセル神戸,1,58,0.7631578947368421,0.582409972299169
2023,29,横浜Ｆ・マリノス,2,54,0.7631578947368421,0.11648199445983382
2023,29,浦和レッズ,3,50,0.7631578947368421,0.06471221914435211
2023,29,鹿島アントラーズ,4,47,0.7631578947368421,0.04853416435826408
2023,29,サンフレッチェ広島,5,47,0.7631578947368421,0.04853416435826408
2023,29,名古屋グランパス,6,47,0.7631578947368421,0.04853416435826408
2023,29,セレッソ大阪,7,45,0.7631578947368421,0.0416007123070835
2023,29,アビスパ福岡,8,45,0.7631578947368421,0.0416007123070835
2023,29,川崎フロンターレ,9,39,0.7631578947368421,0.034259410135245236
2023,29,ＦＣ東京,10,39,0.7631578947368421,0.034259410135245236
2023,29,アルビレックス新潟,11,36,0.7631578947368421,0.0416007123070835
2023,29,サガン鳥栖,12,35,0.7631578947368421,0.04480076709993608
2023,29,ガンバ大阪,13,34,0.7631578947368421,0.04853416435826408
2023,29,北海道コンサドーレ札幌,14,33,0.7631578947368421,0.05294636111810628
2023,29,京都サンガF.C.,15,33,0.7631578947368421,0.05294636111810628
2023,29,柏レイソル,16,29,0.7631578947368421,0.083201424614167
2023,29,湘南ベルマーレ,17,24,0.7631578947368421,0.2912049861495845
2023,29,横浜ＦＣ,18,23,0.7631578947368421,0.582409972299169
2023,30,ヴィッセル神戸,1,61,0.7894736842105263,0.6232686980609419
2023,30,横浜Ｆ・マリノス,2,57,0.7894736842105263,0.12465373961218838
2023,30,浦和レッズ,3,53,0.7894736842105263,0.06925207756232687
2023,30,名古屋グランパス,4,50,0.7894736842105263,0.051939058171745156
2023,30,サンフレッチェ広島,5,48,0.7894736842105263,0.0445191927186387
2023,30,鹿島アントラーズ,6,47,0.7894736842105263,0.04155124653739613
2023,30,セレッソ大阪,7,46,0.7894736842105263,0.03895429362880887
2023,30,アビスパ福岡,8,45,0.7894736842105263,0.03666286459182011
2023,30,川崎フロンターレ,9,42,0.7894736842105263,0.03666286459182011
2023,30,ＦＣ東京,10,39,0.7894736842105263,0.0445191927186387
2023,30,アルビレックス新潟,11,37,0.7894736842105263,0.051939058171745156
2023,30,サガン鳥栖,12,36,0.7894736842105263,0.056660790732812896
2023,30,ガンバ大阪,13,34,0.7894736842105263,0.06925207756232687
2023,30,北海道コンサドーレ札幌,14,33,0.7894736842105263,0.07790858725761773
2023,30,京都サンガF.C.,15,33,0.7894736842105263,0.07790858725761773
2023,30,柏レイソル,16,29,0.7894736842105263,0.15581717451523547
2023,30,湘南ベルマーレ,17,27,0.7894736842105263,0.31163434903047094
2023,30,横浜ＦＣ,18,26,0.7894736842105263,0.6232686980609419
2023,31,ヴィッセル神戸,1,62,0.8157894736842105,0.6655124653739611
2023,31,横浜Ｆ・マリノス,2,60,0.8157894736842105,0.22183748845798704
2023,31,浦和レッズ,3,54,0.8157894736842105,0.07394582948599568
2023,31,サンフレッチェ広島,4,51,0.8157894736842105,0.05545937211449676
2023,31,名古屋グランパス,5,51,0.8157894736842105,0.05545937211449676
2023,31,セレッソ大阪,6,49,0.8157894736842105,0.04753660466956865
2023,31,鹿島アントラーズ,7,48,0.8157894736842105,0.04436749769159741
2023,31,アビスパ福岡,8,45,0.8157894736842105,0.03697291474299784
2023,31,川崎フロンターレ,9,43,0.8157894736842105,0.03697291474299784
2023,31,アルビレックス新潟,10,40,0.8157894736842105,0.04436749769159741
2023,31,ＦＣ東京,11,39,0.8157894736842105,0.04753660466956865
2023,31,サガン鳥栖,12,37,0.8157894736842105,0.05545937211449676
2023,31,北海道コンサドーレ札幌,13,36,0.8157894736842105,0.06050113321581465
2023,31,ガンバ大阪,14,34,0.8157894736842105,0.07394582948599568
2023,31,京都サンガF.C.,15,33,0.8157894736842105,0.08318905817174514
2023,31,柏レイソル,16,30,0.8157894736842105,0.13310249307479224
2023,31,湘南ベルマーレ,17,28,0.8157894736842105,0.22183748845798704
2023,31,横浜ＦＣ,18,26,0.8157894736842105,0.6655124653739611
2023,32,ヴィッセル神戸,1,65,0.8421052631578947,0.709141274238227
2023,32,横浜Ｆ・マリノス,2,63,0.8421052631578947,0.23638042474607568
2023,32,浦和レッズ,3,54,0.8421052631578947,0.05909510618651892
2023,32,サンフレッチェ広島,4,52,0.8421052631578947,0.050652948159873354
2023,32,名古屋グランパス,5,51,0.8421052631578947,0.04727608494921513
2023,32,鹿島アントラーズ,6,49,0.8421052631578947,0.04171419260224865
2023,32,セレッソ大阪,7,49,0.8421052631578947,0.04171419260224865
2023,32,アビスパ福岡,8,48,0.8421052631578947,0.03939673745767928
2023,32,川崎フロンターレ,9,44,0.8421052631578947,0.04432132963988919
2023,32,アルビレックス新潟,10,41,0.8421052631578947,0.05454932878755593
2023,32,ＦＣ東京,11,40,0.8421052631578947,0.05909510618651892
2023,32,サガン鳥栖,12,37,0.8421052631578947,0.07879347491535856
2023,32,北海道コンサドーレ札幌,13,37,0.8421052631578947,0.07879347491535856
2023,32,京都サンガF.C.,14,34,0.8421052631578947,0.11819021237303784
2023,32,ガンバ大阪,15,34,0.8421052631578947,0.11819021237303784
2023,32,柏レイソル,16,31,0.8421052631578947,0.23638042474607568
2023,32,湘南ベルマーレ,17,31,0.8421052631578947,0.23638042474607568
2023,32,横浜ＦＣ,18,29,0.8421052631578947,0.709141274238227
2023,33,ヴィッセル神戸,1,68,0.868421052631579,0.7541551246537397
2023,33,横浜Ｆ・マリノス,2,64,0.868421052631579,0.15083102493074796
2023,33,サンフレッチェ広島,3,55,0.868421052631579,0.05386822318955283
2023,33,浦和レッズ,4,54,0.868421052631579,0.05027700831024931
2023,33,名古屋グランパス,5,51,0.868421052631579,0.04189750692520776
2023,33,アビスパ福岡,6,51,0.868421052631579,0.04189750692520776
2023,33,鹿島アントラーズ,7,49,0.868421052631579,0.03770775623268699
2023,33,セレッソ大阪,8,49,0.868421052631579,0.03770775623268699
2023,33,川崎フロンターレ,9,47,0.868421052631579,0.03969237498177577
2023,33,アルビレックス新潟,10,42,0.868421052631579,0.05386822318955283
2023,33,北海道コンサドーレ札幌,11,40,0.868421052631579,0.06284626038781163
2023,33,ＦＣ東京,12,40,0.868421052631579,0.06284626038781163
2023,33,サガン鳥栖,13,38,0.868421052631579,0.07541551246537398
2023,33,京都サンガF.C.,14,37,0.868421052631579,0.08379501385041552
2023,33,湘南ベルマーレ,15,34,0.868421052631579,0.12569252077562326
2023,33,ガンバ大阪,16,34,0.868421052631579,0.12569252077562326
